0.000000,-0.084109,-0.002303,-0.009087,-0.040680,0.009518,-0.001776,-0.025315,-0.015220,0.006177
0.084109,0.000000,0.005062,0.001784,-0.000513,-0.005356,-0.000251,-0.005355,0.000329,-0.001167
0.002303,-0.005062,0.000000,0.003510,-0.002394,0.002047,-0.000158,-0.030885,0.005699,-0.007142
0.009087,-0.001784,-0.003510,0.000000,-0.011359,-0.006159,0.001652,-0.012398,0.000580,-0.002686
0.040680,0.000513,0.002394,0.011359,0.000000,-0.013096,-0.000193,-0.004836,0.006510,-0.000349
-0.009518,0.005356,-0.002047,0.006159,0.013096,0.000000,-0.039925,-0.030662,-0.003366,-0.064472
0.001776,0.000251,0.000158,-0.001652,0.000193,0.039925,0.000000,-0.024292,0.004147,-0.012208
0.025315,0.005355,0.030885,0.012398,0.004836,0.030662,0.024292,0.000000,0.060217,0.006954
0.015220,-0.000329,-0.005699,-0.000580,-0.006510,0.003366,-0.004147,-0.060217,0.000000,-0.042777
-0.006177,0.001167,0.007142,0.002686,0.000349,0.064472,0.012208,-0.006954,0.042777,0.000000
