0.000000,0.301262,0.091916,0.041874,0.296797,0.122210,-0.013028,0.011694,0.036410,-0.020297,-0.010313,-0.030846,0.047874,0.049666,-0.010585,0.031046,0.016074,-0.051694,-0.097634,0.036316,0.053663,0.024681,0.006435,-0.068077,0.028385,0.053383,0.012042,0.033872,-0.037115,0.032365,-0.030152,0.005223,0.094446,0.038454,-0.018532,-0.030333,0.061677,0.012678,0.044830,-0.089125,0.036410,0.047317,0.015441,-0.025750,0.045138,-0.028333,0.015154,0.000519,-0.012128,-0.016997
0.301262,0.000000,0.272642,0.195208,0.239280,0.056121,0.002934,0.145401,0.086626,0.037303,0.033002,0.027672,0.110275,0.073940,0.036729,0.016297,-0.050357,-0.101832,0.027241,0.099777,0.003106,-0.053657,0.020711,-0.002059,-0.008728,0.027241,0.016511,0.077418,0.094223,0.047969,0.072107,0.010400,0.023752,0.000436,-0.063181,0.035924,0.045299,0.007336,-0.003217,0.016346,-0.022483,0.097161,-0.001479,-0.019047,0.078625,-0.012494,-0.011177,-0.065444,-0.017357,-0.079793
0.091916,0.272642,0.000000,0.314850,0.160108,0.034321,0.014269,0.251596,0.176231,0.112989,-0.088855,0.070732,0.187361,0.148039,0.059823,0.035926,-0.011184,0.071094,0.140459,0.116093,0.010873,-0.023709,0.337075,0.115291,0.107600,0.103119,0.050196,0.306489,0.175499,0.059149,0.006573,0.085612,0.101143,-0.010161,0.041529,-0.047266,0.024528,0.018175,0.092643,0.104508,-0.014055,0.156325,0.106056,0.054708,0.144459,-0.101290,-0.100049,0.092063,0.141161,-0.032789
0.041874,0.195208,0.314850,0.000000,0.271137,-0.040087,0.072750,0.131600,0.042967,0.108500,-0.004678,0.019864,0.070911,-0.018712,0.008838,0.060056,-0.008785,0.010420,0.072215,0.036620,-0.000974,0.089852,0.104191,-0.020934,0.102229,-0.011265,0.097892,0.141619,0.067466,0.157299,-0.045781,0.025016,0.097193,0.015151,0.012901,0.089569,-0.006543,0.054435,0.086917,-0.020564,-0.092130,-0.034370,0.080134,0.024557,0.011548,-0.072719,0.001136,-0.075196,0.063213,0.014027
0.296797,0.239280,0.160108,0.271137,0.000000,0.037015,0.092103,0.021252,0.097097,0.053222,-0.025641,0.052378,0.151197,0.131107,-0.002494,0.005545,-0.029902,0.031352,-0.025857,0.077776,0.037304,0.108090,0.132046,0.023156,0.141213,0.014214,0.042456,0.021521,0.023692,0.018766,-0.053830,-0.019337,-0.003048,-0.069187,0.011899,-0.000296,0.048883,0.095693,-0.043493,-0.042397,0.032761,0.010634,0.067383,-0.029208,-0.000278,0.055630,0.077098,0.126385,0.093186,0.088496
0.122210,0.056121,0.034321,-0.040087,0.037015,0.000000,0.286578,0.119889,0.009379,0.315886,0.008065,-0.108727,0.062485,0.022928,0.089361,-0.095122,-0.061055,-0.026278,-0.036931,-0.012634,0.140047,0.101918,-0.051180,0.008893,0.033532,0.093841,0.006405,0.038319,0.073603,-0.025973,-0.024617,0.010571,0.077604,0.011376,-0.073391,-0.012608,0.024587,-0.003501,0.028639,0.017874,0.106421,-0.012866,-0.062162,-0.069629,0.090961,0.092503,-0.042289,0.089415,0.067273,-0.011763
-0.013028,0.002934,0.014269,0.072750,0.092103,0.286578,0.000000,0.269935,0.139891,0.134741,0.000882,-0.115307,0.060219,0.070628,0.060910,-0.146941,-0.076661,-0.000346,0.005858,-0.072440,0.078283,0.125629,-0.015052,-0.024272,0.040832,-0.071102,-0.026658,0.067410,0.053186,0.047435,-0.002263,0.037248,-0.041104,0.026912,0.021803,0.084296,-0.017908,-0.071102,0.005195,-0.029531,-0.032050,-0.062693,-0.052029,-0.087877,0.050906,0.004844,0.057968,0.029085,0.067631,0.043727
0.011694,0.145401,0.251596,0.131600,0.021252,0.119889,0.269935,0.000000,0.195516,0.217250,-0.058854,-0.126843,0.268536,0.137853,0.133372,-0.011837,-0.014573,0.084494,0.123378,0.049268,0.005661,0.042282,0.033999,-0.037014,0.050282,0.015758,-0.083742,0.124857,0.013093,-0.073747,0.065076,0.005356,0.016888,0.042778,0.060483,0.012336,0.014447,-0.006246,-0.064198,0.096284,-0.059095,0.060585,-0.081353,-0.066691,0.053627,-0.027687,-0.052492,0.030350,0.043570,0.047202
0.036410,0.086626,0.176231,0.042967,0.097097,0.009379,0.139891,0.195516,0.000000,0.297953,-0.031912,0.014312,0.127649,0.096029,0.090218,0.021741,0.008096,0.015485,0.108724,0.008041,-0.040416,-0.057530,0.097368,0.050930,0.053341,-0.027366,-0.049391,0.082053,0.061732,0.013086,0.141799,0.041249,0.047298,0.009325,-0.036884,0.062452,-0.011672,-0.017756,-0.006805,0.061779,0.004431,0.101729,0.073701,-0.024768,0.071323,-0.057232,-0.094949,-0.069816,0.120512,0.084368
-0.020297,0.037303,0.112989,0.108500,0.053222,0.315886,0.134741,0.217250,0.297953,0.000000,-0.071924,0.028891,0.088891,0.023402,0.063275,0.009691,-0.019663,0.030554,-0.001628,-0.052284,0.023897,-0.015221,0.072919,0.064537,0.092834,-0.023851,-0.024128,0.049348,-0.007076,-0.042615,0.033575,0.059193,0.037424,0.029092,-0.005643,0.065926,0.078044,-0.002291,-0.012353,0.095749,-0.069393,-0.017811,0.006814,-0.025670,0.061614,0.026484,-0.093181,0.001585,0.105617,0.006814
